服务器 ID,玩家 ID,玩家信息,标题信息,附件资产信息,自定义
2006102,8405108,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":5}]"
2006102,8676117,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006102,9034366,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2006402,11095281,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006402,11096634,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":13}]"
2006402,3835444,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006402,4037920,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2006402,4665776,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2006402,58455841,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2006402,5849885,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006402,6128945,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006402,6149384,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006402,6153382,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":20}]"
2006402,6306041,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":4}]"
2006402,6333761,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2006402,7489386,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006402,7568971,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006402,8050958,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2006402,8152267,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006402,8167842,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2006402,8190086,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,205705379,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":12}]"
2006502,2796424,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,2797723,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2006502,2861503,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2006502,2883013,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":4}]"
2006502,2897724,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2006502,2959905,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,3005757,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,3012990,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2006502,3029048,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,3060792,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,3111017,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":7}]"
2006502,4355419,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,4366346,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":5}]"
2006502,4405013,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,4405015,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,4405710,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2006502,4567056,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2006502,4588369,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,4593813,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,4596249,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,4718092,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":9}]"
2006502,4767212,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2006502,4793309,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,4850113,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,4861422,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006502,5259646,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":28}]"
2006702,221315752,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2006702,3879641,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":6}]"
2006702,3915443,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006702,4304786,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006702,4304992,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2006702,4313060,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006702,4879579,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006702,4915991,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006702,6921698,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2006702,7278653,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006702,7299262,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2006702,7316160,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2006702,7631259,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006702,8405395,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2006702,8419745,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2006702,84816842,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2006702,8600499,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2006702,8604162,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":85}]"
2006702,8612335,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,13430906,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":9}]"
2007202,18209125,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,19650940,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2007202,20540315,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,22568975,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,22610055,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":6}]"
2007202,22728403,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,23709193,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":13}]"
2007202,23809498,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,24436878,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2007202,24505327,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,2787512,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2007202,3182561,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":11}]"
2007202,32532985,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2007202,330394,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":11}]"
2007202,39977184,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,44140691,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2007202,5197394,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,5322570,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,5335732,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2007202,63799212,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":6}]"
2007202,64836606,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":5}]"
2007202,7122376,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2007202,7150983,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2007202,7473273,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,7764600,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":4}]"
2007202,7769497,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":8}]"
2007202,7989837,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,8066229,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,8092342,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,8106469,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2007202,8131027,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2007202,8145378,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2007202,84833321,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2007202,8638645,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,216565970,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2008502,222465404,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2008502,38650005,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":5}]"
2008502,4960804,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,5012972,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":7}]"
2008502,5659719,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,5719430,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,5736251,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,5754186,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2008502,5778667,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2008502,5857212,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2008502,5861096,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,5865688,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,5998014,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2008502,6023774,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2008502,6028222,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,6081875,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2008502,6486299,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2008502,7187396,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,7453105,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2008502,7480846,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2008502,8878479,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2008502,8906268,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2008502,9746264,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010102,10329933,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":5}]"
2010102,10473870,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,47478138,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":16}]"
2010102,6741338,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":12}]"
2010102,6756648,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010102,6860445,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010102,6862499,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010102,6881205,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,6882419,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":6}]"
2010102,6883689,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,6943322,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010102,6980304,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,7012164,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,7034318,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010102,7639585,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,7647882,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010102,7669848,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010102,7686740,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":3}]"
2010102,7719383,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
2010102,9460679,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,9474837,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010102,9490543,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,9492440,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":10}]"
2010102,9545112,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":13}]"
2010102,9548284,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":2}]"
2010108,212636411,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":8}]"
2010108,212663492,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":14}]"
2010108,212741565,,,,"[{""assetType"":""item"",""id"":11117297,""amount"":1}]"
