服务器 ID,玩家 ID,玩家信息,标题信息,附件资产信息,自定义
2006102,10724076,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":12}]"
2006102,22159744,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006102,3595937,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":9}]"
2006102,3977558,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":16}]"
2006102,4442310,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006102,4501842,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2006102,4525887,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2006102,4984657,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006102,5003925,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":8}]"
2006102,5710392,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":6}]"
2006102,5986546,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":15}]"
2006102,6151149,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":28}]"
2006102,62553613,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
2006102,6454041,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":27}]"
2006102,7536707,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":15}]"
2006102,8338915,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006102,9126115,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006402,11092474,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006402,11096634,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006402,3835444,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":7}]"
2006402,3871154,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006402,4239086,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006402,6346507,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":12}]"
2006402,7196041,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006402,8198074,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006502,2845298,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006502,2860623,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":9}]"
2006502,2861503,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2006502,2982116,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2006502,4596249,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":30}]"
2006502,4829598,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006502,4850113,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":6}]"
2006502,4861422,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":29}]"
2006702,4313324,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2006702,7631259,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2007202,18209125,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2007202,19535546,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2007202,22627293,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":14}]"
2007202,23709193,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2007202,24505327,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":15}]"
2007202,24524264,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2007202,2762768,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":6}]"
2007202,5197394,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2007202,5802697,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":12}]"
2007202,7473273,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":37}]"
2007202,8066229,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2007202,8094455,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
2007202,8638645,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2008502,4960804,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2008502,6081875,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2008502,6449571,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2008502,6668272,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2008502,7420259,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2008502,7480846,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2008502,8878479,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2010102,10473870,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":33}]"
2010102,6761088,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":2}]"
2010102,6878176,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2010102,6881205,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":19}]"
2010102,7684652,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2010102,9460679,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":3}]"
2010108,212873640,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
2010108,213051120,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2010108,213078289,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":16}]"
2010108,213353501,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2010108,213353907,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":6}]"
2010108,213445284,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":6}]"
2010108,213699007,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2010108,213921798,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2010108,214058163,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":8}]"
2010108,214371629,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2010108,214517311,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
2010108,214651537,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2010108,214878948,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":1}]"
2010108,214951138,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2010108,215607921,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":5}]"
2010108,215837725,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":11}]"
2010108,216198135,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":40}]"
2010108,216435776,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":10}]"
2010108,216526998,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":15}]"
2010108,216595247,,,,"[{""assetType"":""item"",""id"":11117301,""amount"":13}]"
