1930,1739525,7655307536612458496,600
1830,1782742,7655307536586244096,600
1930,1740850,7655307536612458496,600
1170,1411536,7655307532118261760,600
1920,1719898,7655307536609837056,600
1750,1421383,7655307536565272576,600
1900,1663739,7655307536604594176,600
1930,1743841,7655307536612458496,600
1700,1346780,7655307536552165376,600
1790,1483236,7655307536575758336,600
1400,673059,7655307532178554880,600
1700,1365152,7655307536552165376,600
1510,760936,7655307532207390822,600
1930,1737292,7655307536612458496,600
1910,1686535,7655307536607215616,600
1650,1155422,7655307536539058176,600
1910,1679764,7655307536607215616,600
1700,1341164,7655307536552165376,600
1820,1523708,7655307536583622656,600
1960,1768340,7655307536620322816,600
1700,1350473,7655307536552165376,600
1350,539002,7655307532165447680,600
2230,2012828,7657916720733487104,600
2200,2002171,7657916720725622784,600
2020,1831007,7657916720678436864,600
2170,1960195,7657916720717758467,600
2100,1905597,7657916720699408384,600
2150,1952284,7657916720712515584,600
2010,1810899,7657916720675815424,600
2230,2019306,7657916720733487104,600
2120,1924805,7657916720704651264,600
1390,654343,7655307532175933440,600
1400,675963,7655307532178554880,600
1910,1678752,7655307536607215616,600
1920,1710514,7655307536609837056,600
2130,1924576,7657916720707272704,600
1790,1487704,7655307536575758336,600
2210,2009599,7657916720728244224,600
2230,2012931,7657916720733487104,600
2200,1999814,7657916720725622784,600
2150,1943130,7657916720712515584,600
2240,2041374,7657916720736108546,600
2230,2018725,7657916720733487104,600
2220,2022931,7657916720730865664,600
2160,1974808,7657916720715137026,600
2020,1835567,7657916720678436864,600
2220,2023776,7657916720730865664,600
2180,1980752,7657916720720379904,600
2040,1856951,7657916720683679744,600
2080,1890576,7657916720694165505,600
2060,1861815,7657916720688922624,600
2020,1826059,7657916720678436864,600
2120,1922840,7657916720704651264,600
1510,753850,7655307532207390822,600
2200,2010650,7657916720725622784,600
2170,1967188,7657916720717758467,600
2050,1848388,7657916720686301184,600
2220,2019886,7657916720730865664,600
2000,1815080,7657916720673193984,600
2000,1804331,7657916720673193984,600
1270,277251,7655307532144476160,600
1570,855458,7655307536518086656,600
1820,1527412,7655307536583622656,600
1770,1449268,7655307536570515456,600
1740,1395505,7655307536562651136,600
1940,1756863,7655307536615079936,600
1530,793969,7655307532212633618,600
1590,920647,7655307536523329536,600
1590,906596,7655307536523329536,600
1460,720491,7655307532194283520,600
1960,1766684,7655307536620322816,600
1930,1734149,7655307536612458496,600
1900,1659804,7655307536604594176,600
1510,759830,7655307532207390822,600
1810,1509176,7655307536581001216,600
2020,1825453,7657916720678436864,600
1920,1726803,7655307536609837056,600
2150,1941313,7657916720712515584,600
2230,2024239,7657916720733487104,600
1990,1795637,7657916720670572544,600
2230,2013474,7657916720733487104,600
2240,2050185,7657916720736108546,600
2140,1945629,7657916720709894146,600
2250,2044975,7657916720738729984,600
1930,1743811,7655307536612458496,600
1690,1334590,7655307536549543936,600
1930,1736916,7655307536612458496,600
1600,960578,7655307536525950976,600
1910,1664433,7655307536607215616,600
1980,1786255,7657916720667951104,600
2180,1991809,7657916720720379904,600
1660,1213118,7655307536541679616,600
1770,1443537,7655307536570515456,600
1270,326409,7655307532144476160,600
1940,1754270,7655307536615079936,600
1970,1779820,7655307536622944256,600
1870,1617198,7655307536596729856,600
1390,580918,7655307532175933440,600
1870,1607615,7655307536596729856,600
1910,1674905,7655307536607215616,600
1400,677557,7655307532178554880,600
1870,1607604,7655307536596729856,600
1910,1675327,7655307536607215616,600
1780,1458101,7655307536573136896,600
1640,1117991,7655307536536436736,600
1530,782819,7655307532212633618,600
1960,1768931,7655307536620322816,600
1570,848348,7655307536518086656,600
1740,1402821,7655307536562651136,600
1910,1688584,7655307536607215616,600
1920,1725734,7655307536609837056,600
1920,1726936,7655307536609837056,600
1850,1585463,7655307536591486976,600
1510,918318,7655307532207390822,600
1920,1713344,7655307536609837056,600
1970,1776059,7655307536622944256,600
1640,1108456,7655307536536436736,600
2220,2014321,7657916720730865664,600
2250,2041283,7657916720738729984,600
2170,1973327,7657916720717758467,600
1810,1508661,7655307536581001216,600
2190,1994580,7657916720723001344,600
1660,1213167,7655307536541679616,600
1740,1399447,7655307536562651136,600
1790,1476089,7655307536575758336,600
1820,1529377,7655307536583622656,600
2210,1997324,7657916720728244224,600
1880,1623226,7655307536599351296,600
2170,1973905,7657916720717758467,600
2140,1939928,7657916720709894146,600
1950,1758008,7655307536617701376,600
1910,1690208,7655307536607215616,600
2190,1992170,7657916720723001344,600
2020,1837298,7657916720678436864,600
2090,1886125,7657916720696786944,600
1390,655800,7655307532175933440,600
2180,1994071,7657916720720379904,600
2180,1980518,7657916720720379904,600
2050,1852473,7657916720686301184,600
2020,1830143,7657916720678436864,600
2240,2049105,7657916720736108546,600
2130,1917718,7657916720707272704,600
2060,1876706,7657916720688922624,600
2170,1956670,7657916720717758467,600
2130,1933978,7657916720707272704,600
2100,1914953,7657916720699408384,600
2050,1858213,7657916720686301184,600
2050,1851014,7657916720686301184,600
2120,1924371,7657916720704651264,600
2160,1972219,7657916720715137026,600
2160,1968686,7657916720715137026,600
2080,1890717,7657916720694165505,600
2190,1983720,7657916720723001344,600
2060,1867264,7657916720688922624,600
2240,2037755,7657916720736108546,600
2080,1879133,7657916720694165505,600
2020,1827751,7657916720678436864,600
2250,2043706,7657916720738729984,600
1770,1454435,7655307536570515456,600
1590,927425,7655307536523329536,600
1970,1779211,7655307536622944256,600
1270,367170,7655307532144476160,600
1880,1619578,7655307536599351296,600
1840,1557516,7655307536588865536,600
1920,1723098,7655307536609837056,600
1930,1739455,7655307536612458496,600
1930,1728761,7655307536612458496,600
1960,1768971,7655307536620322816,600
1770,1443930,7655307536570515456,600
1400,660187,7655307532178554880,600
1900,1661353,7655307536604594176,600
1630,1076657,7655307536533815297,600
1170,125993,7655307532118261760,600
1910,1668416,7655307536607215616,600
2050,1841390,7657916720686301184,600
2220,2026111,7657916720730865664,600
1980,1785290,7657916720667951104,600
2000,1803692,7657916720673193984,600
1440,718593,7655307532189040640,600
2180,1980452,7657916720720379904,600
2250,2038163,7657916720738729984,600
1950,1758020,7655307536617701376,600
2100,1913712,7657916720699408384,600
1800,1504818,7655307536578379776,600
1910,1696014,7655307536607215616,600
1650,1147956,7655307536539058176,600
1400,675816,7655307532178554880,600
2160,1971603,7657916720715137026,600
2170,1960804,7657916720717758467,600
2130,1925774,7657916720707272704,600
2140,1935081,7657916720709894146,600
1980,1785190,7657916720667951104,600
1940,1747799,7655307536615079936,600
1970,1794347,7655307536622944256,600
1610,1017027,7655307536528572416,600
1910,1670149,7655307536607215616,600
1460,734505,7655307532194283520,600
1580,892119,7655307536520708096,600
1930,1734921,7655307536612458496,600
1920,1708731,7655307536609837056,600
1930,1741251,7655307536612458496,600
1920,1706311,7655307536609837056,600
1870,1616022,7655307536596729856,600
1910,1672352,7655307536607215616,600
1690,1326460,7655307536549543936,600
1630,1068371,7655307536533815297,600
1940,1747817,7655307536615079936,600
1630,1101232,7655307536533815297,600
1170,48118,7655307532118261760,600
1670,1232257,7655307536544301056,600
1850,1581422,7655307536591486976,600
1940,1746505,7655307536615079936,600
1910,1692807,7655307536607215616,600
1760,1427871,7655307536567894016,600
1970,1777905,7655307536622944256,600
1510,780664,7655307532207390822,600
2160,1958592,7657916720715137026,600
2100,1911409,7657916720699408384,600
1550,808354,7655307532217876480,600
1940,1754098,7655307536615079936,600
1960,1766811,7655307536620322816,600
1910,1680403,7655307536607215616,600
1170,33862,7655307532118261760,600
1570,828024,7655307536518086656,600
2090,1890493,7657916720696786944,600
1980,1787580,7657916720667951104,600
1440,700047,7655307532189040640,600
2040,1849269,7657916720683679744,600
1510,755930,7655307532207390822,600
1770,1447144,7655307536570515456,600
1920,1724566,7655307536609837056,600
1650,1185585,7655307536539058176,600
2020,1836282,7657916720678436864,600
1970,1775902,7655307536622944256,600
2180,1982616,7657916720720379904,600
2080,1892077,7657916720694165505,600
2250,2044876,7657916720738729984,600
2130,1919739,7657916720707272704,600
2150,1948101,7657916720712515584,600
2180,1995612,7657916720720379904,600
2000,1810962,7657916720673193984,600
2250,2048687,7657916720738729984,600
2140,1950106,7657916720709894146,600
2040,1840869,7657916720683679744,600
1930,1745675,7655307536612458496,600
2230,2015146,7657916720733487104,600
2250,2050116,7657916720738729984,600
2150,1935300,7657916720712515584,600
1750,1413060,7655307536565272576,600
2130,1932124,7657916720707272704,600
2200,1998388,7657916720725622784,600
2060,1860895,7657916720688922624,600
2110,1899585,7657916720702029824,600
2030,1829106,7657916720681058304,600
2240,2037117,7657916720736108546,600
1510,740423,7655307532207390822,600
2180,1992999,7657916720720379904,600
2000,1827387,7657916720673193984,600
2140,1947065,7657916720709894146,600
2050,1856442,7657916720686301184,600
2140,1937079,7657916720709894146,600
2100,1902862,7657916720699408384,600
2180,1983130,7657916720720379904,600
1700,1365490,7655307536552165376,600
1610,989342,7655307536528572416,600
1940,1748918,7655307536615079936,600
1930,1740500,7655307536612458496,600
1770,1451142,7655307536570515456,600
1310,437228,7655307532154961920,600
1590,917127,7655307536523329536,600
1510,753593,7655307532207390822,600
1920,1712978,7655307536609837056,600
1670,1240204,7655307536544301056,600
1540,799495,7655307532215255040,600
2080,1893315,7657916720694165505,600
1700,1365016,7655307536552165376,600
1960,1772910,7655307536620322816,600
2170,1966321,7657916720717758467,600
2180,1981246,7657916720720379904,600
2180,1981474,7657916720720379904,600
2190,1977254,7657916720723001344,600
2210,2012690,7657916720728244224,600
2230,2022556,7657916720733487104,600
2180,1980769,7657916720720379904,600
1990,1794786,7657916720670572544,600
2120,1931740,7657916720704651264,600
1920,1718005,7655307536609837056,600
1570,848391,7655307536518086656,600
1400,1602580,7655307532178554880,600
2110,1906329,7657916720702029824,600
2200,2009673,7657916720725622784,600
2120,1928083,7657916720704651264,600
2050,1849696,7657916720686301184,600
2160,1970285,7657916720715137026,600
2120,1918452,7657916720704651264,600
1560,822826,7655307532220497920,600
1820,1523007,7655307536583622656,600
1750,1413661,7655307536565272576,600
1930,1742119,7655307536612458496,600
1540,802626,7655307532215255040,600
1920,1710009,7655307536609837056,600
1670,1247489,7655307536544301056,600
1920,1709821,7655307536609837056,600
1620,1024054,7655307536531193856,600
1600,966093,7655307536525950976,600
1890,1631609,7655307536601972736,600
1900,1651148,7655307536604594176,600
1920,1709529,7655307536609837056,600
1460,725032,7655307532194283520,600
1590,911189,7655307536523329536,600
1780,1462714,7655307536573136896,600
1950,1761725,7655307536617701376,600
1910,1686142,7655307536607215616,600
1910,1704036,7655307536607215616,600
1930,1732184,7655307536612458496,600
1650,1169064,7655307536539058176,600
1660,1207913,7655307536541679616,600
1690,1319194,7655307536549543936,600
1440,700377,7655307532189040640,600
1310,432538,7655307532154961920,600
2220,2015813,7657916720730865664,600
2160,1968430,7657916720715137026,600
2130,1925443,7657916720707272704,600
2160,1971296,7657916720715137026,600
1600,979354,7655307536525950976,600
1170,192144,7655307532118261760,600
2060,1863230,7657916720688922624,600
2080,1896707,7657916720694165505,600
2050,1840709,7657916720686301184,600
2010,1811005,7657916720675815424,600
2000,1809665,7657916720673193984,600
2010,1805331,7657916720675815424,600
1910,1686145,7655307536607215616,600
1910,1681936,7655307536607215616,600
1910,1688751,7655307536607215616,600
1920,1721176,7655307536609837056,600
1930,1735555,7655307536612458496,600
1910,1694875,7655307536607215616,600
2070,1860253,7657916720691544065,600
2050,1848920,7657916720686301184,600
2070,1868655,7657916720691544065,600
2000,1810213,7657916720673193984,600
2020,1829344,7657916720678436864,600
2130,1918229,7657916720707272704,600
2120,1924541,7657916720704651264,600
2050,1845986,7657916720686301184,600
2020,1825753,7657916720678436864,600
2110,1911200,7657916720702029824,600
2100,1911423,7657916720699408384,600
2050,1838463,7657916720686301184,600
2130,1926210,7657916720707272704,600
2230,2019600,7657916720733487104,600
2140,1937838,7657916720709894146,600
1310,446588,7655307532154961920,600
1910,1697553,7655307536607215616,600
1790,1475479,7655307536575758336,600
1960,1768631,7655307536620322816,600
1920,1711870,7655307536609837056,600
1920,1713982,7655307536609837056,600
1390,654354,7655307532175933440,600
1630,1098187,7655307536533815297,600
1920,1712574,7655307536609837056,600
1890,1640143,7655307536601972736,600
1920,1711899,7655307536609837056,600
1660,1223203,7655307536541679616,600
1170,137343,7655307532118261760,600
1950,1764819,7655307536617701376,600
1800,1490145,7655307536578379776,600
1930,1729930,7655307536612458496,600
1640,1114246,7655307536536436736,600
2170,1975553,7657916720717758467,600
2100,1913070,7657916720699408384,600
2160,1959427,7657916720715137026,600
2070,1859223,7657916720691544065,600
2100,1917013,7657916720699408384,600
1990,1795354,7657916720670572544,600
1900,1660487,7655307536604594176,600
2080,1884555,7657916720694165505,600
2030,1831071,7657916720681058304,600
2240,2044138,7657916720736108546,600
2000,1814501,7657916720673193984,600
1510,753850,7655307532207390822,600
1910,1674009,7655307536607215616,600
1630,1094031,7655307536533815297,600
1930,1743599,7655307536612458496,600
2000,1808473,7657916720673193984,600
1690,1333511,7655307536549543936,600
1620,1033301,7655307536531193856,600
1510,744982,7655307532207390822,600
1970,1777863,7655307536622944256,600
1950,1761538,7655307536617701376,600
1740,1399774,7655307536562651136,600
1600,948832,7655307536525950976,600
1860,1593064,7655307536594108416,600
1620,1048541,7655307536531193856,600
1700,1358027,7655307536552165376,600
1910,1696720,7655307536607215616,600
1640,1118785,7655307536536436736,600
1730,1387581,7655307536560029696,600
1940,1756177,7655307536615079936,600
1910,1701426,7655307536607215616,600
1910,1700034,7655307536607215616,600
