1530,786487,[1146*5],,,
2080,2039691,[1146*5],,,
2230,2021261,[1146*5],,,
2200,2010719,[1146*5],,,
2030,1836914,[1146*5],,,
2060,1862759,[1146*5],,,
2240,2043734,[1146*5],,,
1510,762465,[1146*5],,,
2180,1980397,[1146*5],,,
1780,1465555,[1146*5],,,
2000,1812817,[1146*5],,,
2000,1815933,[1146*5],,,
2180,1990613,[1146*5],,,
2220,2015158,[1146*5],,,
2100,1914261,[1146*5],,,
1400,665776,[1146*5],,,
1880,1626391,[1146*5],,,
1830,1549658,[1146*5],,,
2100,1907665,[1146*5],,,
2180,1990281,[1146*5],,,
1540,797301,[1146*5],,,
1940,1753040,[1146*5],,,
1940,1747832,[1146*5],,,
2190,1980941,[1146*5],,,
2140,1945912,[1146*5],,,
1940,1749777,[1146*5],,,
2220,2028370,[1146*5],,,
2250,2050827,[1146*5],,,
1570,834589,[1146*5],,,
2060,1866792,[1146*5],,,
2170,1963664,[1146*5],,,
1540,802626,[1146*5],,,
1940,1756177,[1146*5],,,
2080,1894211,[1146*5],,,
2230,2015146,[1146*5],,,
2240,2042618,[1146*5],,,
2060,1872516,[1146*5],,,
2220,2026345,[1146*5],,,
1880,1626988,[1146*5],,,
2160,1975151,[1146*5],,,
1390,653840,[1146*5],,,
1680,1289152,[1146*5],,,
2020,1836282,[1146*5],,,
1960,1773166,[1146*5],,,
1850,1577645,[1146*5],,,
1550,803922,[1146*5],,,
1910,1696820,[1146*5],,,
2060,1861155,[1146*5],,,
1910,1687485,[1146*5],,,
1600,960481,[1146*5],,,
2180,1980953,[1146*5],,,
1810,2054720,[1146*5],,,
2050,1856414,[1146*5],,,
2040,1840384,[1146*5],,,
2160,1963228,[1146*5],,,
1870,1608674,[1146*5],,,
2140,1937682,[1146*5],,,
2080,1889571,[1146*5],,,
2100,1906520,[1146*5],,,
2060,1872741,[1146*5],,,
2160,1970780,[1146*5],,,
2200,2001220,[1146*5],,,
2040,1843886,[1146*5],,,
2160,1957581,[1146*5],,,
2240,2048026,[1146*5],,,
1790,1479815,[1146*5],,,
2030,1837643,[1146*5],,,
2140,1947448,[1146*5],,,
2080,1883850,[1146*5],,,
2080,1893858,[1146*5],,,
1910,1682322,[1146*5],,,
2140,1951640,[1146*5],,,
2050,1847817,[1146*5],,,
2220,2026160,[1146*5],,,
1750,1419746,[1146*5],,,
1890,1634088,[1146*5],,,
1910,1669567,[1146*5],,,
2060,1864290,[1146*5],,,
2050,1858667,[1146*5],,,
1930,1739296,[1146*5],,,
1460,730357,[1146*5],,,
2240,2049364,[1146*5],,,
1950,1763371,[1146*5],,,
2130,1933978,[1146*5],,,
1870,1604737,[1146*5],,,
1990,1794967,[1146*5],,,
2050,1855505,[1146*5],,,
2220,2016579,[1146*5],,,
2170,1955131,[1146*5],,,
2140,1947978,[1146*5],,,
2010,1813582,[1146*5],,,
2100,1901032,[1146*5],,,
2180,1988939,[1146*5],,,
2000,1814534,[1146*5],,,
1420,698870,[1146*5],,,
2040,1845839,[1146*5],,,
2050,1849954,[1146*5],,,
1990,1800488,[1146*5],,,
1800,1490887,[1146*5],,,
1680,1279824,[1146*5],,,
1620,1036088,[1146*5],,,
1610,1003354,[1146*5],,,
2120,1928057,[1146*5],,,
2250,2045177,[1146*5],,,
1920,1713492,[1146*5],,,
2100,1903409,[1146*5],,,
2120,1921142,[1146*5],,,
1880,1620329,[1146*5],,,
2240,2032936,[1146*5],,,
2240,2035605,[1146*5],,,
2180,1986203,[1146*5],,,
1860,1595409,[1146*5],,,
1910,1701892,[1146*5],,,
2120,1931041,[1146*5],,,
2180,1983907,[1146*5],,,
1420,689341,[1146*5],,,
1760,1428272,[1146*5],,,
1820,1529418,[1146*5],,,
1680,1298336,[1146*5],,,
2080,1881126,[1146*5],,,
2050,1838482,[1146*5],,,
1510,741675,[1146*5],,,
1970,1777597,[1146*5],,,
1400,664190,[1146*5],,,
1440,706162,[1146*5],,,
1890,1641652,[1146*5],,,
1910,1668393,[1146*5],,,
1920,1723726,[1146*5],,,
2000,1814630,[1146*5],,,
2080,1885462,[1146*5],,,
1980,1788949,[1146*5],,,
1640,1121652,[1146*5],,,
1640,1107595,[1146*5],,,
1820,1527947,[1146*5],,,
1990,1799523,[1146*5],,,
2080,1879408,[1146*5],,,
2160,1958166,[1146*5],,,
2180,1984595,[1146*5],,,
1510,763686,[1146*5],,,
1610,1012936,[1146*5],,,
