2240,2045473,[1146*5],,,
1350,476118,[1146*5],,,
2060,1875424,[1146*5],,,
1980,1791814,[1146*5],,,
2120,1932207,[1146*5],,,
2190,1977233,[1146*5],,,
2150,1951864,[1146*5],,,
2020,1828471,[1146*5],,,
2240,2034451,[1146*5],,,
2080,1879408,[1146*5],,,
2180,1991761,[1146*5],,,
2200,2008175,[1146*5],,,
2020,1831826,[1146*5],,,
2020,1831473,[1146*5],,,
2180,1989265,[1146*5],,,
2000,1810763,[1146*5],,,
2090,1887789,[1146*5],,,
2000,1802026,[1146*5],,,
1990,1797683,[1146*5],,,
2230,2022862,[1146*5],,,
2210,2002236,[1146*5],,,
2160,1968832,[1146*5],,,
2230,2028600,[1146*5],,,
1710,1371835,[1146*5],,,
2240,2040771,[1146*5],,,
1310,413155,[1146*5],,,
2170,1965007,[1146*5],,,
2040,1856578,[1146*5],,,
2230,2022006,[1146*5],,,
2200,1999888,[1146*5],,,
2160,1956699,[1146*5],,,
2190,1992597,[1146*5],,,
1970,1777593,[1146*5],,,
1420,686909,[1146*5],,,
1620,1047495,[1146*5],,,
1570,858681,[1146*5],,,
1530,779871,[1146*5],,,
1910,1691890,[1146*5],,,
1600,958979,[1146*5],,,
1910,1673254,[1146*5],,,
1270,281283,[1146*5],,,
1650,1155422,[1146*5],,,
1630,1099457,[1146*5],,,
1440,706162,[1146*5],,,
1920,1710314,[1146*5],,,
1720,1381789,[1146*5],,,
1800,1506197,[1146*5],,,
1310,438989,[1146*5],,,
1810,1513990,[1146*5],,,
1970,1779183,[1146*5],,,
1780,1463187,[1146*5],,,
1620,1044041,[1146*5],,,
1910,1693418,[1146*5],,,
1910,1685974,[1146*5],,,
1610,1014461,[1146*5],,,
2080,1884555,[1146*5],,,
1920,1720124,[1146*5],,,
1930,1732145,[1146*5],,,
1700,1352863,[1146*5],,,
1570,843300,[1146*5],,,
1510,758669,[1146*5],,,
1910,1699357,[1146*5],,,
2000,1809176,[1146*5],,,
2170,1963664,[1146*5],,,
1910,1675194,[1146*5],,,
