1990,1799177,[1146*5],,,
1170,844755,[1146*5],,,
1930,1746256,[1146*5],,,
1420,689743,[1146*5],,,
1420,680746,[1146*5],,,
2130,1933735,[1146*5],,,
2030,1824710,[1146*5],,,
1910,1680782,[1146*5],,,
1560,814476,[1146*5],,,
2040,1855389,[1146*5],,,
2150,1948982,[1146*5],,,
1930,1737959,[1146*5],,,
2080,1894951,[1146*5],,,
1310,446663,[1146*5],,,
1460,728049,[1146*5],,,
1810,1509878,[1146*5],,,
2220,2014253,[1146*5],,,
2100,1905019,[1146*5],,,
1910,1696828,[1146*5],,,
1540,797301,[1146*5],,,
2200,1998115,[1146*5],,,
1960,1769527,[1146*5],,,
2180,1986178,[1146*5],,,
2060,1863663,[1146*5],,,
1690,1311749,[1146*5],,,
1980,1783040,[1146*5],,,
2220,2017598,[1146*5],,,
2100,1906880,[1146*5],,,
1620,1053789,[1146*5],,,
2240,2032438,[1146*5],,,
1550,805414,[1146*5],,,
1910,1681968,[1146*5],,,
1270,307105,[1146*5],,,
1740,1403559,[1146*5],,,
1570,854134,[1146*5],,,
2100,1905003,[1146*5],,,
2080,1886827,[1146*5],,,
1270,251902,[1146*5],,,
2250,2033062,[1146*5],,,
2200,2001138,[1146*5],,,
1940,1756986,[1146*5],,,
1830,1541376,[1146*5],,,
1970,1777332,[1146*5],,,
1960,1769700,[1146*5],,,
2080,1891382,[1146*5],,,
2240,2048548,[1146*5],,,
2190,1983720,[1146*5],,,
2080,1891958,[1146*5],,,
1940,1752114,[1146*5],,,
2100,1902562,[1146*5],,,
2060,1871003,[1146*5],,,
1440,709612,[1146*5],,,
2140,1951819,[1146*5],,,
1640,1105200,[1146*5],,,
1910,1669841,[1146*5],,,
1590,902953,[1146*5],,,
2200,2000092,[1146*5],,,
2240,2044223,[1146*5],,,
1640,1108418,[1146*5],,,
1920,1710009,[1146*5],,,
1930,1739159,[1146*5],,,
2150,1934449,[1146*5],,,
1350,532921,[1146*5],,,
1900,1653743,[1146*5],,,
2240,2040555,[1146*5],,,
1620,1612795,[1146*5],,,
2050,1839765,[1146*5],,,
1970,1778699,[1146*5],,,
2160,1974908,[1146*5],,,
2200,1998738,[1146*5],,,
2060,1876244,[1146*5],,,
1910,1701892,[1146*5],,,
2110,1902619,[1146*5],,,
1990,1794318,[1146*5],,,
2060,1864666,[1146*5],,,
1630,1089152,[1146*5],,,
1940,1748979,[1146*5],,,
1400,660187,[1146*5],,,
1510,743950,[1146*5],,,
1920,1709040,[1146*5],,,
1870,1607604,[1146*5],,,
1680,1269549,[1146*5],,,
1460,728449,[1146*5],,,
1170,116461,[1146*5],,,
2120,1931771,[1146*5],,,
1700,1355756,[1146*5],,,
1980,1784847,[1146*5],,,
1630,1090710,[1146*5],,,
2040,1855340,[1146*5],,,
2070,1869536,[1146*5],,,
1930,1744722,[1146*5],,,
2040,1841847,[1146*5],,,
1910,1700561,[1146*5],,,
2040,1845134,[1146*5],,,
1170,14547,[1146*5],,,
1890,1638000,[1146*5],,,
1560,823478,[1146*5],,,
1920,1722477,[1146*5],,,
1850,1578977,[1146*5],,,
1560,991335,[1146*5],,,
1690,1313731,[1146*5],,,
1440,720149,[1146*5],,,
1620,1034306,[1146*5],,,
1650,1183519,[1146*5],,,
1910,1670961,[1146*5],,,
2100,1909174,[1146*5],,,
1920,1710390,[1146*5],,,
2210,2011066,[1146*5],,,
1390,629663,[1146*5],,,
2200,2011140,[1146*5],,,
1990,1792919,[1146*5],,,
1940,1748474,[1146*5],,,
1930,1733486,[1146*5],,,
1920,1710448,[1146*5],,,
1730,1389444,[1146*5],,,
1440,700092,[1146*5],,,
2070,1860085,[1146*5],,,
2230,2027179,[1146*5],,,
2180,1982924,[1146*5],,,
2060,1869244,[1146*5],,,
2060,1861446,[1146*5],,,
1920,1722748,[1146*5],,,
1460,729515,[1146*30],,,
1930,1739804,[1146*5],,,
1630,1982462,[1146*5],,,
1730,1391617,[1146*5],,,
1970,1784859,[1146*5],,,
1460,723667,[1146*5],,,
1680,1275751,[1146*5],,,
1910,1683574,[1146*5],,,
1810,1516719,[1146*5],,,
1970,1780853,[1146*5],,,
1970,1776425,[1146*5],,,
2050,1844655,[1146*5],,,
1950,1764587,[1146*5],,,
2100,1904486,[1146*5],,,
1970,1776476,[1146*5],,,
1980,1788118,[1146*5],,,
2160,1969076,[1146*5],,,
2140,1947599,[1146*5],,,
2030,1831071,[1146*5],,,
1910,1695621,[1146*5],,,
1540,797457,[1146*5],,,
2010,1805166,[1146*5],,,
1920,1716122,[1146*5],,,
1720,1378201,[1146*5],,,
1350,535779,[1146*5],,,
1350,492652,[1146*5],,,
1580,868701,[1146*5],,,
1970,1776857,[1146*5],,,
1170,817602,[1146*5],,,
1940,1751799,[1146*5],,,
2170,1976824,[1146*5],,,
2040,1847296,[1146*5],,,
2080,1893454,[1146*5],,,
2180,1993772,[1146*5],,,
2140,1938255,[1146*5],,,
2220,2025536,[1146*5],,,
1930,1746287,[1146*5],,,
2090,1887656,[1146*5],,,
2080,1892487,[1146*5],,,
1940,1751412,[1146*5],,,
2130,1922887,[1146*5],,,
2200,2009645,[1146*5],,,
2140,1945773,[1146*5],,,
2080,1894334,[1146*5],,,
2240,2047684,[1146*5],,,
1970,1776214,[1146*5],,,
1560,818411,[1146*5],,,
1920,1724748,[1146*5],,,
1930,1735636,[1146*5],,,
2070,1869302,[1146*5],,,
1940,1755352,[1146*5],,,
1420,683597,[1146*5],,,
1550,803904,[1146*5],,,
2150,1940045,[1146*5],,,
1720,1379262,[1146*5],,,
1460,723199,[1146*5],,,
1740,1404098,[1146*5],,,
1880,1625243,[1146*5],,,
1780,1458737,[1146*5],,,
2220,2014085,[1146*5],,,
1270,307094,[1146*5],,,
2020,1827230,[1146*5],,,
1390,588523,[1146*5],,,
1650,1150673,[1146*5],,,
2150,1936098,[1146*5],,,
1570,848391,[1146*5],,,
2060,1869389,[1146*5],,,
2190,1994296,[1146*5],,,
2120,1919610,[1146*5],,,
2120,1924294,[1146*5],,,
1700,1343267,[1146*5],,,
1620,1044041,[1146*5],,,
1310,760606,[1146*5],,,
1170,33068,[1146*5],,,
2240,2041374,[1146*5],,,
1510,755115,[1146*5],,,
1760,1437554,[1146*5],,,
2010,1805852,[1146*5],,,
2160,1963801,[1146*5],,,
1980,1785859,[1146*5],,,
1910,1675802,[1146*5],,,
2040,1856248,[1146*5],,,
1910,1696224,[1146*5],,,
2220,2023834,[1146*5],,,
2160,1955543,[1146*5],,,
2180,1985337,[1146*5],,,
2080,1895370,[1146*5],,,
1970,1782597,[1146*5],,,
2020,1827340,[1146*5],,,
1970,1778276,[1146*5],,,
1570,845321,[1146*5],,,
1620,1054293,[1146*5],,,
1610,1003342,[1146*5],,,
2110,1900975,[1146*5],,,
2200,1998880,[1146*5],,,
1640,1109711,[1146*5],,,
1840,1566105,[1146*5],,,
1700,1349464,[1146*5],,,
1580,902183,[1146*5],,,
1610,992206,[1146*5],,,
1570,852101,[1146*5],,,
1890,1637436,[1146*5],,,
1950,1764792,[1146*5],,,
1790,1473897,[1146*5],,,
2000,1802936,[1146*5],,,
1930,1729044,[1146*5],,,
2100,1907277,[1146*5],,,
1860,1590279,[1146*30],,,
1420,1468685,[1146*5],,,
1170,167496,[1146*5],,,
1960,1771675,[1146*5],,,
1310,787069,[1146*5],,,
1930,1740672,[1146*5],,,
1940,1746765,[1146*5],,,
1790,1479671,[1146*5],,,
1950,1764521,[1146*5],,,
2200,2008113,[1146*5],,,
1580,883933,[1146*5],,,
1930,1738240,[1146*5],,,
1440,704520,[1146*5],,,
2210,2004073,[1146*5],,,
1540,797115,[1146*5],,,
1670,1255830,[1146*5],,,
1910,1690653,[1146*5],,,
2050,1848346,[1146*5],,,
2000,1812082,[1146*5],,,
1980,1786075,[1146*5],,,
2200,2007038,[1146*5],,,
1420,689521,[1146*5],,,
1910,1696835,[1146*5],,,
2210,2005685,[1146*5],,,
2170,1971097,[1146*5],,,
1970,1781933,[1146*5],,,
1690,1316761,[1146*5],,,
1790,1483236,[1146*5],,,
1970,1782073,[1146*5],,,
1400,674478,[1146*5],,,
1900,1654503,[1146*5],,,
1390,1647424,[1146*5],,,
1400,670481,[1146*5],,,
2080,1879526,[1146*5],,,
2170,1969680,[1146*5],,,
2250,2041983,[1146*15],,,
2050,1853508,[1146*5],,,
2070,1869723,[1146*5],,,
1760,1435789,[1146*5],,,
2160,1957464,[1146*5],,,
1810,1516817,[1146*5],,,
1960,1769711,[1146*5],,,
2200,2005641,[1146*5],,,
2200,1999927,[1146*5],,,
2060,1859765,[1146*5],,,
1920,1707499,[1146*5],,,
1580,873960,[1146*5],,,
1930,1743644,[1146*5],,,
2120,1927703,[1146*5],,,
2020,1820002,[1146*5],,,
1770,1443181,[1146*5],,,
2200,2012471,[1146*5],,,
2100,1915262,[1146*5],,,
2230,2028600,[1146*5],,,
1660,1195271,[1146*5],,,
1270,348822,[1146*5],,,
1910,1701723,[1146*5],,,
2100,1910833,[1146*5],,,
2050,1848036,[1146*5],,,
2200,2002609,[1146*5],,,
1910,1705020,[1146*5],,,
2220,2015409,[1146*5],,,
1530,790488,[1146*5],,,
1580,873533,[1146*5],,,
2060,1861945,[1146*5],,,
1880,1625312,[1146*5],,,
2250,2042853,[1146*5],,,
1960,1769114,[1146*5],,,
2140,1934386,[1146*5],,,
1970,1780375,[1146*5],,,
1980,1786382,[1146*5],,,
1390,566146,[1146*5],,,
2230,2027698,[1146*5],,,
2220,2024493,[1146*5],,,
1170,376937,[1146*5],,,
2240,2035093,[1146*5],,,
1660,1293202,[1146*5],,,
1970,1776856,[1146*5],,,
1510,740548,[1146*5],,,
1910,1671404,[1146*5],,,
1940,1757272,[1146*5],,,
2050,1849976,[1146*5],,,
2220,2018048,[1146*5],,,
2080,1891845,[1146*5],,,
1670,1244103,[1146*5],,,
