2110,1906884,[1146*5],,,
2160,1955957,[1146*5],,,
2050,1846391,[1146*5],,,
2090,1896897,[1146*5],,,
1600,970294,[1146*5],,,
2170,1971947,[1146*5],,,
2200,2008580,[1146*5],,,
2080,1893222,[1146*5],,,
2240,2045723,[1146*5],,,
2140,1950329,[1146*5],,,
2050,1838742,[1146*5],,,
2060,1876531,[1146*5],,,
2140,1937518,[1146*5],,,
1510,776038,[1146*5],,,
1570,845230,[1146*5],,,
1710,1368868,[1146*5],,,
2250,2039842,[1146*5],,,
1570,843718,[1146*5],,,
2230,2016413,[1146*5],,,
2080,1892033,[1146*5],,,
2200,1999672,[1146*5],,,
2050,1851087,[1146*5],,,
2080,1879921,[1146*5],,,
2080,1890243,[1146*5],,,
2200,2008545,[1146*5],,,
2090,1878001,[1146*5],,,
2100,1915262,[1146*5],,,
1670,1641612,[1146*5],,,
1590,905271,[1146*5],,,
2180,1988939,[1146*5],,,
1650,1157741,[1146*5],,,
2180,1989926,[1146*5],,,
2240,2036805,[1146*5],,,
2060,1866041,[1146*5],,,
2020,1834572,[1146*5],,,
2150,1951673,[1146*5],,,
2160,1974213,[1146*5],,,
1390,574169,[1146*5],,,
2130,1920308,[1146*5],,,
1310,551036,[1146*5],,,
1350,488627,[1146*5],,,
2190,1994953,[1146*5],,,
2000,1802049,[1146*5],,,
1990,1796061,[1146*5],,,
2020,1830143,[1146*5],,,
1590,938422,[1146*5],,,
1680,1298336,[1146*5],,,
1460,727569,[1146*5],,,
2250,2032481,[1146*5],,,
2070,1868248,[1146*5],,,
2180,1978911,[1146*5],,,
2030,1832303,[1146*5],,,
1620,1058275,[1146*5],,,
1960,1766734,[1146*5],,,
1590,902953,[1146*5],,,
2140,1949834,[1146*5],,,
1760,1426736,[1146*5],,,
2160,1956630,[1146*5],,,
1510,753982,[1146*5],,,
1920,1707910,[1146*5],,,
1920,1709878,[1146*5],,,
2050,1851787,[1146*5],,,
2080,1893420,[1146*5],,,
1440,711717,[1146*5],,,
1540,799365,[1146*5],,,
