1820,1533052,7655307536583622656,600
1390,638120,7655307532175933440,600
1930,1730019,7655307536612458496,600
1670,1255350,7655307536544301056,600
1930,1728754,7655307536612458496,600
1510,1032084,7655307532207390822,600
1940,1747832,7655307536615079936,600
1580,896761,7655307536520708096,600
1600,982279,7655307536525950976,600
1580,875773,7655307536520708096,600
1510,754484,7655307532207390822,600
1970,1777771,7655307536622944256,600
1910,1676247,7655307536607215616,600
1270,329349,7655307532144476160,600
1630,1090710,7655307536533815297,600
1550,803729,7655307532217876480,600
1460,729573,7655307532194283520,600
1170,46553,7655307532118261760,600
1870,1611460,7655307536596729856,600
1570,833939,7655307536518086656,600
1750,1414989,7655307536565272576,600
1560,1521716,7655307532220497920,600
1920,1719437,7655307536609837056,600
1930,1733435,7655307536612458496,600
1890,1634140,7655307536601972736,600
1400,677466,7655307532178554880,600
1910,1687308,7655307536607215616,600
2020,1820177,7657916720678436864,600
2060,1869530,7657916720688922624,600
1900,1657296,7655307536604594176,600
1420,688175,7655307532183797761,600
1600,974603,7655307536525950976,600
1270,230092,7655307532144476160,600
1510,755115,7655307532207390822,600
1600,971189,7655307536525950976,600
1560,820858,7655307532220497920,600
1170,54799,7655307532118261760,600
1930,1735614,7655307536612458496,600
1930,1743283,7655307536612458496,600
1390,610865,7655307532175933440,600
2220,2021400,7657916720730865664,600
1970,1780753,7655307536622944256,600
1170,15309,7655307532118261760,600
1930,1738427,7655307536612458496,600
1530,784626,7655307532212633618,600
1270,210410,7655307532144476160,600
1670,1290741,7655307536544301056,600
1400,667161,7655307532178554880,600
1910,1691905,7655307536607215616,600
1970,1780965,7655307536622944256,600
1740,1406722,7655307536562651136,600
2060,1872410,7657916720688922624,600
1600,948234,7655307536525950976,600
1910,1681819,7655307536607215616,600
1900,1652596,7655307536604594176,600
1960,1771369,7655307536620322816,600
1820,1534369,7655307536583622656,600
1620,1050517,7655307536531193856,600
1570,856649,7655307536518086656,600
1560,813185,7655307532220497920,600
1580,897421,7655307536520708096,600
1170,66591,7655307532118261760,600
2170,1973284,7657916720717758467,600
1610,1003342,7655307536528572416,600
2220,2028370,7657916720730865664,600
1400,658948,7655307532178554880,600
1690,1316573,7655307536549543936,600
1970,1778577,7655307536622944256,600
1930,1737959,7655307536612458496,600
1510,739522,7655307532207390822,600
1690,1314513,7655307536549543936,600
2200,2006338,7657916720725622784,600
1980,1784157,7657916720667951104,600
1460,728627,7655307532194283520,600
1870,1615474,7655307536596729856,600
1930,1740823,7655307536612458496,600
1910,1703627,7655307536607215616,600
1540,803161,7655307532215255040,600
1910,1686533,7655307536607215616,600
1920,1710112,7655307536609837056,600
1680,1282444,7655307536546922496,600
1910,1664871,7655307536607215616,600
1600,947869,7655307536525950976,600
1760,1435684,7655307536567894016,600
1940,1746760,7655307536615079936,600
1630,1071791,7655307536533815297,600
1910,1664848,7655307536607215616,600
1860,1601038,7655307536594108416,600
1910,1673075,7655307536607215616,600
1880,1628795,7655307536599351296,600
1820,1532945,7655307536583622656,600
1930,1729701,7655307536612458496,600
1580,885398,7655307536520708096,600
1940,1752216,7655307536615079936,600
1920,1720174,7655307536609837056,600
1850,1585463,7655307536591486976,600
1700,1640874,7655307536552165376,600
1910,1694222,7655307536607215616,600
1680,1270386,7655307536546922496,600
1690,1318167,7655307536549543936,600
1920,1717355,7655307536609837056,600
1660,1217148,7655307536541679616,600
1910,1666406,7655307536607215616,600
1960,1768340,7655307536620322816,600
1940,1748745,7655307536615079936,600
2000,1805387,7657916720673193984,600
2120,1929699,7657916720704651264,600
1620,1050864,7655307536531193856,600
1910,1703345,7655307536607215616,600
1930,1735740,7655307536612458496,600
1910,1699357,7655307536607215616,600
2080,1888207,7657916720694165505,600
2140,1949445,7657916720709894146,600
1930,1744290,7655307536612458496,600
1600,967352,7655307536525950976,600
1640,1108689,7655307536536436736,600
1570,827991,7655307536518086656,600
1910,1688332,7655307536607215616,600
1940,1752540,7655307536615079936,600
1440,714451,7655307532189040640,600
1680,1293801,7655307536546922496,600
